HOMO,LUMO,Gap,Filename
1.255802423015583,0.03537483406447592,-0.8318853124567956,a1
-0.6574106319106445,0.6692082747913921,1.0563157409127828,a100
-0.6547794941140863,0.8748532862879694,1.2401458037562405,a101
-0.9603673553429709,0.1304641708567653,0.7783729595390606,a102
-0.8464766764347886,0.07747764282491722,0.6521998643666173,a103
-1.1122215938872133,0.24875301451705306,0.98960947338309,a104
-1.7869205002904711,-0.6763631235525084,0.618588179177237,a105
-0.7280754755896482,0.5781287293096212,1.0227040557234024,a106
-0.5623137944064527,0.8865962465544871,1.1871427617268329,a107
-0.6446308197559307,0.8210075172610104,1.1845572474814956,a108
-1.1110939634029737,0.357590207231119,1.0870833604322931,a109
-0.10148880318060713,0.9831176516719615,0.9572905453163774,a11
-0.19282687240400023,1.027798183417736,1.0604525637053217,a110
-1.062981729408758,1.4382289654157798,2.029503302857613,a111
-1.022762908804219,0.7098790152266484,1.3443420278433198,a112
-0.9081204762398774,0.9470295298772975,1.479564422874443,a113
-1.2039355399386866,0.5867211392607316,1.357786701919072,a114
-1.3242161249242257,0.28197699966134676,1.1654244420660023,a115
-0.21049308332375224,0.9163832677183367,0.9720279765147984,a116
1.0231346664341814,0.4506746483681491,-0.29694241509657954,a117
-0.060894105747987856,0.7453943096912383,0.714769309103771,a118
1.0054684555144304,2.024804151411588,1.136208131093695,a119
0.2879195907100752,0.6729316524368733,0.4094200767294769,a12
-0.4356433033435576,0.4830393925173318,0.7357119744910012,a120
-0.20748606869911285,0.07976895214521365,0.21473085405560394,a121
0.05750709509715249,0.2355779859253503,0.17310407470567896,a122
-1.0866619695777868,0.6846746127033909,1.3655432446550833,a123
-0.9904375015893555,0.7488312736716826,1.3572695990700046,a124
-0.8979718018817229,0.7628655432584963,1.3063349684368666,a125
-0.1556150664240995,1.1755876345768361,1.168268507735873,a126
-0.48037264588505474,0.8759989409481176,1.1212121484707407,a127
-0.9863028564804776,0.2602095611185336,0.9133368031456497,a128
-0.33152542196545076,0.3888092967201536,0.5790298112235814,a129
0.3589603112171592,0.6314016710065059,0.32306390093522236,a13
0.4912689547012518,0.30975912516993725,-0.05829945025197853,a130
-0.8772985763373324,2.150253336697801,2.5445377405287344,a131
0.12403729366727843,1.5525080177655488,1.316159922569147,a132
0.43676681462967926,1.607499441452656,1.150687010867582,a133
-0.21274834429223022,1.2176904433372775,1.2455753836714478,a134
0.8156506573341269,2.168870224925207,1.39682796702366,a135
-0.6559071245983258,1.260938906757867,1.5894487783012636,a136
-0.9062410920994786,0.8845913508992279,1.4219074552034285,a137
-0.49615947266440685,1.3196537080904551,1.5325674649038505,a138
-0.3292701609969717,1.152960955038912,1.267293703332279,a139
0.4480431194720733,0.7754677445201249,0.39183857986118525,a14
-0.2758956514096387,1.083935261764991,1.168268507735873,a140
-0.47924501540081527,1.296454201222457,1.4999899854126044,a141
-0.22364877230654515,1.1684272929509107,1.2086025299631296,a142
0.2428143713404979,0.9481751845374454,0.6889141666504014,a143
-0.30032764523482564,1.478613292185999,1.5413582133379955,a144
-2.018084749559553,1.2890074459314944,2.551777180415678,a145
-1.2325021788727524,0.9862682019873688,1.738115847408138,a146
-0.569831330968049,1.518711205291181,1.7629367841633732,a147
-0.32513551588809386,1.4193256635233364,1.5049024624787453,a148
-0.3063416744841034,1.4153158722128183,1.4883551713085887,a149
0.5758412410192089,0.7287823171190914,0.26178721332073623,a15
-1.8260116904107708,-0.05942808906277614,1.2023972957743212,a152
-2.0695798750064864,0.8957614838356717,2.23220761969203,a154
-0.3830205474123839,1.169859361276096,1.3195210910880855,a157
-0.9878063637927963,0.6265326387008767,1.2450582808223805,a158
-0.09397126661901074,0.07489991983958429,0.1322529496293551,a16
-0.40219026564445454,0.6465815952534678,0.8603337611162422,a166
0.4266181402715247,0.5197003416420699,0.17568958895101633,a168
0.6980012101451469,0.30317161087408606,-0.20644941650978604,a169
0.7355888929531278,0.4480969253828159,-0.10147753814910582,a17
0.8998470668240038,0.13819733981276489,-0.4942171520157888,a171
-0.516456821380716,0.5913037579013237,0.8890329692394817,a173
0.12103027904264009,0.38795005572504243,0.26695824181141026,a174
-0.1409558701289869,1.3969853976504494,1.3580452533436058,a177
0.9145062631191164,1.500667144393849,0.7256284689341863,a178
-0.2973206306101873,1.4004223616308937,1.468705263044027,a179
0.4254905097872852,0.5159769639965885,0.17310407470567896,a18
0.08231496575041965,-0.7379420615354667,-0.7227766113035761,a182
-1.4903536829355015,-0.24072793903120723,0.8078478219359019,a183
-1.9560650729263853,-0.5048013381953356,0.8898086235130842,a184
-2.0030496764363606,-1.2271366014186897,0.2700608589058149,a185
0.16651137524029655,0.14850823175409744,0.019524528532664506,a186
-0.496535349492486,-0.6525907893544362,-0.24755909301064385,a187
-0.6374891600224145,-0.6603239583104353,-0.15758319727291753,a188
-0.4784932617446559,-0.6608967856405096,-0.2674675526997379,a189
-0.205606684558714,0.1459305087687641,0.27316347600021945,a19
-0.9712677833572848,-0.1622505948110647,0.521631394977101,a190
-1.3482722419213335,-1.1919077206191369,-0.1485338974142381,a191
-0.8547459666525443,-1.6954229437542108,-0.9425453221572171,a192
0.4875101864204531,-0.8599542828412354,-1.1116379538022536,a193
-0.21650711257302893,-0.6368380377774,-0.4259595759388931,a194
-1.5971027021101667,-1.356881991680458,-0.12629847490434065,a195
-1.1994250180017296,-1.139494019917363,-0.20360535083991507,a196
-0.18794047363896305,-0.6471489297187325,-0.4549173354866673,a197
-0.9212761652226703,-1.5215698490767424,-0.7398410053228002,a198
-0.2634917160830051,-0.18716858366928538,0.01228508864572097,a199
0.9378106264600649,0.04769062166106759,-0.6020330960463404,a2
0.6487613456666917,0.539749298194661,0.040984296768960454,a20
-1.5831952594712144,-2.2015158898746177,-0.8983330285619547,a200
-0.42925339726620076,-1.6252515958201417,-1.1718804357186048,a201
-0.44992662281059004,-1.628688559800586,-1.1607627244636562,a202
-1.2697139848526533,-0.780331283960945,0.16896725191314,a203
-1.0614782220964394,-2.202947958199802,-1.2584951629373926,a204
0.06201761703410949,-1.5335992230082962,-1.427070691733362,a205
0.658158266368687,0.13733809881765377,-0.328744240314224,a21
0.8479760645489904,-0.18115389670350798,-0.7468218937852098,a22
0.10637108274752749,0.125308724886099,0.03995009107082535,a23
-0.13043131894275214,-0.16310983580617583,-0.05752379597837739,a24
0.7231849576264933,0.558939013752141,0.0071140601550469095,a25
0.3924133489162613,0.3398325599988238,0.036847473976422206,a26
0.5675719508014532,-0.1058271027987726,-0.48594350643071094,a27
0.7438581831708836,-0.32779769320246005,-0.8075814785506283,a28
0.6510166066351708,-0.3432640311144589,-0.7576810536156251,a29
0.4852549254519741,-0.3856532535399371,-0.6819254862272515,a3
0.7573897489817567,0.15395009138980062,-0.38200583376816544,a30
0.7152915442368177,-0.1413423972633627,-0.6196145929146314,a31
0.5465228484289837,0.5282927515931802,0.10096822726077824,a32
0.2552183066671315,0.20378606910624153,0.008406817277715245,a33
0.7438581831708836,0.5927358262265089,0.023402799900669513,a34
0.5078075351367632,0.4183099042189663,0.02831527696680962,a35
0.36722960143491495,0.2934335462628273,0.012285088645720251,a36
0.256345937151371,0.22097088900846218,0.023144248476135557,a37
0.1473416570082259,0.1470761634289121,0.031417894061214195,a38
0.19357450686204275,0.13733809881765377,-0.009174679590575692,a39
1.1441670050758799,-0.41916365234926806,-1.1654166501052627,a4
0.43338392317696073,0.3209292581063809,-0.008399025316975266,a40
0.5468987252570628,0.42346535018963255,0.006079854456911811,a41
0.09659828521745206,-0.10067165682810633,-0.15732464584838357,a42
-0.4191047229080462,-0.45267405115859904,-0.12035179214006508,a43
0.3969238708532193,0.34069180099393487,0.03452051115561806,a44
0.2597288286040895,0.18316428522357642,-0.01331150238311537,a45
0.20785782632907515,0.23328667660505384,0.06761509349593117,a46
0.013905383039893818,-0.03250520454929676,-0.03890809341195099,a47
0.33264893325157235,0.2653650070891999,0.01073378009851868,a48
0.39993088547785766,0.3134825028154186,0.007889714428648055,a49
1.0077237164829094,0.027068837778402497,-0.6687393635760338,a5
0.5920039446266402,0.46871870926548104,0.01590480858919202,a50
0.29280598947511244,0.6030467181678414,0.34297236062431674,a51
0.21875825434339008,0.6775142710774655,0.46113036163621607,a52
0.47435449743766017,0.42833438249526196,0.06037565360898763,a53
0.6931148113801087,0.3398325599988238,-0.16999366565053475,a54
0.9005988204801632,0.1316098255169133,-0.5006809376291312,a55
0.8874431314973702,0.11528424660980335,-0.5063690689688728,a56
0.720553819829935,0.5907309305712497,0.03762312825002263,a57
0.6664275565864427,0.4904861478082943,-0.015638465203918806,a58
0.6175635689360677,0.4243245911847437,-0.04175215908182198,a59
-0.30145527571906516,1.1669952246257256,1.260829917718936,a6
1.0302763261676975,-0.325506383882164,-1.0025292526490346,a60
0.7494963355920801,-0.21265939985757984,-0.7075220772560878,a61
0.616060061623748,0.5108215180259223,0.03736457682548868,a62
0.01804002814877168,-0.003863838045595144,-0.01589701662845204,a63
0.7261919722511326,0.595313549211842,0.03788167967455587,a64
0.8055019829759723,0.23930136357083123,-0.3380520915974374,a66
1.0934236332851048,0.4263294868400028,-0.367268402569744,a67
-0.7979885656124928,-1.5318807410180748,-0.8339537238530654,a68
-0.5728383455926874,-1.3717755022623828,-0.8442957808344128,a69
-0.5307401408477495,1.1226011065449883,1.378470815881768,a7
-0.5679519468276502,-1.3677657109518644,-0.8440372294098789,a70
0.8863155010131307,0.21466978837764789,-0.4158760703820793,a71
0.7416029222024045,0.01618511850699614,-0.49550990913845755,a72
0.8923295302624074,-0.01331548899181658,-0.6258198271034398,a73
1.1648402306202692,0.13733809881765377,-0.6772715605856453,a74
-0.6247093478677007,-1.413019070027713,-0.8458470893816151,a75
1.0821473284427108,-0.14306087925358493,-0.8735120918067202,a76
1.0389214932135333,0.05284606763173387,-0.6669295036042979,a77
0.3544497892802012,-0.3286569341975712,-0.5404978570073207,a78
-0.6777079806269546,-1.451112087477636,-0.8437786779853449,a79
-0.4457919777017122,0.9504664938577417,1.1646487877924019,a8
0.5048005205121249,-0.13074509165699325,-0.4652593924680154,a80
-0.20297554676215585,-0.6832370515133969,-0.4771527579965651,a81
0.27551565538344164,-0.21638277750306079,-0.38484989943803605,a82
0.09584653156129275,-0.36990050196290136,-0.3998458820609903,a83
0.33528007104813057,-0.27853454281609336,-0.4820652350627052,a84
0.6461302078701325,-0.22984421975980046,-0.6519335209813429,a85
0.6690586943830008,-0.1482163252242512,-0.5940180018857953,a86
-1.966965500940698,2.67725448036591,3.769812941393917,a88
-0.09021249833821306,1.7418274503550164,1.6344367261701265,a89
-0.3762547645069479,1.4453893070417052,1.5635936358478941,a90
-2.386068164249687,0.7465399643513864,2.315202626967347,a91
-1.8504436842359577,1.588309725895176,2.7066494837113613,a92
-2.3522392497225035,0.21782033869305503,1.8146470690701124,a94
-2.693535409618969,-0.09007435122173688,1.7714689811729851,a96
-0.35219864750984003,1.2234187166380177,1.3466689906641234,a98
-0.6194470722745844,0.5950271355468051,0.9632372280806533,a99
-1.513658046276449,-0.239009457040985,0.8254293188041928,p1
-2.775100681312288,-0.5368796686794817,1.4242344180242321,p10
0.6265846128099828,-0.5131073344814094,-0.8941962057694162,p102
0.4754821279218997,-0.6282456278262897,-0.8941962057694162,p103
0.5897486836581611,-0.5374524960095555,-0.8908350372504776,p104
0.3142309686756611,-0.7648649460489462,-0.906606674147033,p105
0.5811035166123263,-0.5448992513005182,-0.8916106915240795,p106
0.4630781925952661,-0.7093006950317651,-0.95883406190284,p107
-1.6587465019152554,0.4271887278351139,1.5266207821395752,p11
0.3747471379965103,-0.7680154963643533,-0.9510775191668286,p110
0.7897151561966202,-0.527141604068223,-1.019076543819191,p111
0.5081834119648434,-0.24101435269624413,-0.5671286537342914,p114
0.6265846128099828,-0.1688381091069163,-0.5834173934799141,p115
1.388862820155835,-0.2811122658014263,-1.2091118408514567,p117
1.4584000333506004,-0.20693112655683935,-1.1899790354359638,p118
0.31498272233182145,-1.1188722360346977,-1.2266933377197484,p119
0.6972494564889865,-0.6248086638458457,-1.043638929149892,p12
0.875790949826896,-0.6806593285280635,-1.2168683835874679,p124
-0.24206673688245542,-1.0816384595798856,-0.8099084413714314,p125
1.6583665058890584,1.7106083608659817,0.4034733939652017,p13
0.7404752917181651,-0.7840546616064263,-1.2171269350120018,p135
0.38602344283890544,-0.5933031606917738,-0.801117692937286,p140
1.1362735916862032,0.04282158935543862,-0.7429436224172037,p145
1.7109892618202311,0.012748154526551694,-1.1654166501052623,p146
0.9524698227551776,-0.0774721499601083,-0.7251035741243795,p147
0.8645146449845019,-0.4446544685375625,-0.9960654670356921,p149
1.4392303151185297,0.32236132643156584,-0.698989880246476,p15
0.26799811882184527,-0.7631464640587239,-0.8732535403821866,p150
0.5562956459590581,-0.4114304833932685,-0.7540613336721526,p151
0.5585509069275371,-0.10439503447358768,-0.47844551511923344,p152
1.2926383521674047,-0.1754256234027675,-1.0475172005178977,p153
1.377586515313441,0.14478485410861608,-0.816889329833841,p154
1.1483016501847576,-0.2384366297109112,-1.0051147668943716,p155
1.055460073649045,-0.576691168119627,-1.2466017974088432,p156
0.3871510733231449,-0.7113055906870243,-0.9084165341187695,p157
0.31084807722294355,-0.7617143957335389,-0.9014356456563597,p158
0.7457375673112824,-0.41830441135415697,-0.8905764858259444,p159
0.8829326095604122,-0.08606455991121861,-0.6850281033216561,p16
0.7562621184975171,-0.3925271815008256,-0.8745462975048554,p162
0.7600208867783148,-0.3902358721805296,-0.8750634003539225,p163
0.7506239660763195,-0.39710980014141767,-0.8748048489293886,p164
0.7318301246723291,-0.40942558773800936,-0.8729949889576527,p165
0.735964769781207,-0.4068478647526764,-0.8735120918067202,p166
0.7739283294172681,-0.3982554548015661,-0.891869242948613,p167
0.3382870856727689,-0.5910118513714777,-0.7662132506252366,p168
0.26687048833760574,-1.107415689433217,-1.1832566983980877,p17
0.5878692995177623,-0.10439503447358768,-0.49861252623286173,p172
0.3833923050423462,-0.26278179123905726,-0.5009394890536648,p173
1.0494460443997682,-0.7009946987456918,-1.354676292863928,p175
0.5059281509963645,-1.2211219144529124,-1.4503403199413951,p177
0.9618667434571727,-0.8138416827702759,-1.396303072213853,p178
0.7660349160275916,-1.0263606222277415,-1.453442937035799,p179
0.725064341766893,-0.8906005450001963,-1.3027074565326553,p18
0.6029043726409551,-1.1486592571985472,-1.4516330770640635,p180
0.7776870976980658,-0.4423631592172665,-0.9342716765721388,p182
0.6487613456666917,-0.3100400459701652,-0.7261377798225143,p183
1.5403411818719983,-0.1192885450555123,-1.1672265100769983,p184
1.6053678731298056,-0.04138402816544398,-1.1416299190481627,p186
1.6429555559377864,-0.06544277602855353,-1.1892033811623628,p187
1.4828320271757873,-0.18602292900913733,-1.1879106240396942,p188
-4.078641521093065,-4.6317358377136975,-1.3756189582511575,p189
0.5773447483315276,-0.9275479077899712,-1.234449880455759,p19
1.4347197931815716,-0.16568755879150915,-1.1364588905574886,p190
0.9051093424171212,-0.7110191770219874,-1.2644418457016682,p191
-3.71629625882413,-4.292908471974908,-1.3189961962782775,p192
-8.861674158408634,-8.257732837082317,-1.358813115656467,p193
1.1182315039383732,-0.4483778461830435,-1.1739488471148747,p194
0.23867972623162007,-0.5970265383372547,-0.7031267030390149,p197
0.09020837914009519,-0.4841795543126705,-0.4991296290819289,p198
-0.0492419240775136,-0.654022857679621,-0.5565280453284097,p199
-0.7859605071139394,-1.035812273173963,-0.3944163021457823,p2
0.025933441538448256,-1.3259493158564601,-1.2147999721911984,p20
0.08043558161002082,-0.6236630091856972,-0.618321835791963,p200
-0.3807652864439049,-1.7220594146026529,-1.2926239509758408,p201
0.36083969535755805,0.17170773862209546,-0.09320389256402753,p203
-0.4736068629796177,-0.560365589212517,-0.18007717120734928,p205
-0.338667081698967,0.378498404778821,0.5746344370065085,p208
-0.1274243043181138,-1.323944420201201,-1.1075011310097147,p21
0.10937809737216583,1.2494823601563863,1.052696020969311,p210
0.21875825434339008,0.6775142710774655,0.46113036163621607,p211
0.29280598947511244,0.6030467181678414,0.34297236062431674,p212
0.4254905097872852,0.5159769639965885,0.17310407470567896,p213
0.6931148113801087,0.3398325599988238,-0.16999366565053475,p214
0.9005988204801632,0.1316098255169133,-0.5006809376291312,p215
0.8874431314973702,0.11528424660980335,-0.5063690689688728,p216
-0.3762547645069479,1.4453893070417052,1.5635936358478941,p217
-1.031783952678134,0.3561581389059337,1.0312362527330143,p219
0.3258831503461353,-1.1366298832669928,-1.2502215173523146,p22
-0.8024990875494508,0.4125816309182258,0.9244545144005982,p220
-0.9487151736724967,0.9819719970118134,1.5390312505171928,p221
-0.6352338990539355,0.47043719125570305,0.8616265182389098,p222
-1.1885245899874146,0.7296415581142024,1.4762032543555044,p223
-0.7224373231684518,0.8396244054884167,1.2548832349546615,p224
-0.5687037004838095,0.2805449313361618,0.6444433216306058,p225
-0.467592833730341,0.4770247055515544,0.752259265661157,p226
-0.7897192753947371,0.17084849762698476,0.6974463636600133,p227
-0.14321113109746592,0.4970736621041455,0.5472279860059367,p228
-0.33114954513737055,0.41372728557837385,0.6012652337334785,p229
0.17515654228613245,-1.15610601248951,-1.1641238929825943,p23
-0.54765459811134,0.37362937247319167,0.7139936548301699,p230
-0.14471463840978563,0.31921077611615867,0.3877017570686463,p231
-0.30671755131218253,0.5555020497716967,0.7124423462829675,p232
-1.4599076598610368,-0.294573708058166,0.7382974887363378,p233
-0.9731471674976836,-0.09981241583299522,0.5792883626481147,p234
-0.2909307245328304,0.08607005277602794,0.2778174016418256,p235
-0.8487319374032677,-0.25075241730750286,0.3574512403982038,p237
-1.2249846423111561,-0.15193970286973216,0.7054614578205587,p238
0.3612155721856372,0.17170773862209546,-0.09346244398856077,p239
-0.3480640024009622,-1.5313079136880003,-1.1429226761708307,p24
-0.13456596405163002,0.15251802306461568,0.23024393952762612,p240
0.12403729366727843,1.5525080177655488,1.316159922569147,p241
0.41233482080449124,1.6295532936605062,1.187401313151367,p242
0.5852381617212041,1.773905780839162,1.1987775758308494,p243
0.43676681462967926,1.607499441452656,1.150687010867582,p244
0.8389550206750743,1.9085202034065596,1.145774533801442,p245
0.9073646033856002,2.1725936025706885,1.3371025879563763,p246
0.525097869228434,1.9030783437708563,1.3567524962209374,p247
0.6513924834632498,1.4210441455135587,0.8347371700874066,p248
0.6036561262971144,1.6845447173476134,1.1054405115741852,p249
0.2969406345839903,-1.0698954993133682,-1.1700705757468692,p25
0.6758244772884379,1.550216708445253,0.9345380199574124,p250
0.16989426669301508,-1.212529504501802,-1.2114388036722605,p26
-0.028192821705044113,-1.1993544759100991,-1.0632888374144531,p28
-0.29468949281362916,-1.4399419545411922,-1.0971590740283665,p29
-0.9235314261911494,0.7385203817303498,1.3019395942197938,p3
0.012777752555654305,-1.180164760352619,-1.0741479972448678,p32
-0.3262631463723334,-0.7743165969951675,-0.4745672437512277,p33
0.021798796429570395,-0.4558246014740062,-0.426476678787961,p34
-0.20297554676215585,-0.6832370515133969,-0.4771527579965651,p35
1.0302763261676975,-0.4904806549434852,-1.1514548731804433,p36
0.01728827449261235,-0.6013227433128103,-0.5547181853566738,p37
0.7446099368270429,-0.48016976300215225,-0.9456479392516213,p38
-0.015037132722251205,-0.5655210351831833,-0.500163834780064,p39
-2.0207158873561126,-0.7138833136723572,0.7455369286232814,p4
0.3480598832028443,-0.3867989082000851,-0.5885884219705877,p40
0.29130248216279275,-0.21323222718765364,-0.39286499359858,p41
0.2698775029622441,-0.2318491154150596,-0.39493340499484986,p42
0.5555438923028987,-0.2808258521363894,-0.6356447812357203,p43
0.555919769130979,-0.2931416397329811,-0.6470210439152032,p44
0.4863825559362136,-0.215809950172987,-0.5293801457523715,p45
0.3800094135896277,-0.7001354577505806,-0.8934205514958146,p46
0.7667866696837519,-0.13618695129269642,-0.6503822124341414,p47
0.5619337983802556,-0.5357340140193336,-0.8701509232877824,p48
0.9009746973082433,-0.8794304120637526,-1.4136260176576103,p49
-1.0156212490707028,0.9075044441021893,1.5178300337054302,p5
0.9667531422222099,-0.38937663118541843,-1.016491029573854,p50
1.1806270573996211,-0.6405614154228814,-1.3903563894495778,p51
1.215583602411043,-0.20120285325609888,-1.017783786696522,p52
0.2477007701055351,-0.6127792899142909,-0.7235522655771769,p53
-0.06164585940414718,-0.5912982650365146,-0.4913730863459186,p54
0.2525871688705733,-0.5294329133885194,-0.65167496955681,p55
0.19395038369012293,-0.6577462353251023,-0.727171985520649,p56
0.63147101157502,-0.5437535966403697,-0.9252223767134591,p57
0.1841775861600475,-0.7210436552982826,-0.777589513304719,p59
-0.8111442545952867,0.42002838620918853,0.9371235342027497,p6
0.21875825434339008,-0.6574598216600651,-0.7439778281153387,p61
0.23867972623162007,-0.7376556478704298,-0.8300754524850598,p62
0.8524865864859474,-0.6371244514424373,-1.161538378737257,p65
-0.4044455266129336,-0.3922407678357887,-0.07588094712026947,p68
-0.2044790540744745,-0.46527625242022763,-0.27936091822828824,p69
-1.480205008577346,0.4469512707226679,1.4216489037788946,p7
-0.17478478465617014,-0.3498515454103101,-0.19559025667937038,p70
-1.4497589855028823,1.753283996956497,2.5799592856898514,p74
-1.3700730979499625,1.7853623274406427,2.554104143236481,p75
-1.3790941418238774,1.7764835038244953,2.552294283264745,p76
-1.3321095383139012,1.8157221759345665,2.5553969003591495,p77
0.3792576599334683,-0.7273447559290973,-0.9174658339774486,p78
0.5224667314318758,-0.11842930406040159,-0.4662935981661501,p79
-2.213164823332973,0.13705168515261687,1.6460715402741422,p8
0.9077404802136794,-0.08520531891610751,-0.7013168430672787,p80
1.4463719748520458,0.40885825327274483,-0.6258198271034398,p81
0.16162497647525936,-0.4294745442906006,-0.4988710776573957,p82
-0.004512581536016462,-0.7737437696650937,-0.6953701603030041,p83
-0.021427038799608087,-0.5878613010560706,-0.5159354716766195,p84
-0.3916657144582198,-1.1280374733158822,-0.7488903051814789,p85
0.3443011149220466,-0.22698008310943063,-0.44173121283544925,p86
0.5002899985751669,-0.39481849082112164,-0.7005411887936779,p87
0.9099957411821583,-0.22669366944439334,-0.8305925553341266,p88
0.7724248221049484,-0.7468208851516144,-1.2054921209079854,p89
-2.175577140524992,-0.06859332634396068,1.4345764750055787,p9
0.5623096752083359,-0.5732542041391825,-0.9042797113262303,p90
0.6991288406293854,-0.4495235008431919,-0.8866982144579386,p93
0.5187079631510771,-0.7448159894963552,-1.029160049376005,p94
0.47247511329726133,-0.6311097644766599,-0.8947133086184836,p95
0.4337598000050409,-0.6746446415622861,-0.9073823284206345,p96
0.6363574103400581,-0.5595063482174059,-0.942803873581751,p97
